Transition_From*, Transition_To*, Variable*, Range_Lower_Limit*, Range_Upper_Limit*, Possible_Transitions, Executed_Transitions, Weight_Coefficient, Contrast, Significant, 
1, 2, dis_atropellamientos/distance_to_2, 9150, 9160, 14, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9160, 9190, 26, 4, 1.1847774373674, 1.18628950509398, 1, 
1, 2, dis_atropellamientos/distance_to_2, 9190, 9210, 26, 3, 0.852643602344781, 0.853580603566699, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9210, 9220, 6, 1, 1.28008761717172, 1.28048035128169, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9220, 9230, 9, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9230, 9250, 14, 1, 0.324576172144284, 0.324726958574261, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9250, 9260, 7, 1, 1.09776606037777, 1.09812855422888, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9260, 9270, 11, 1, 0.586940436611775, 0.58718196028189, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9270, 9300, 28, 2, 0.324576172144284, 0.324877886399938, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9300, 9310, 10, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9310, 9340, 32, 1, -0.544461674879326, -0.54485548485637, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9340, 9350, 13, 1, 0.40461887981782, 0.404799912909325, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9350, 9360, 12, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9360, 9390, 46, 1, -0.917136960164499, -0.917954550266544, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9390, 9400, 9, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9400, 9410, 18, 1, 0.0563121855496045, 0.0563419761840382, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9410, 9420, 5, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9420, 9430, 14, 1, 0.324576172144284, 0.324726958574261, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9430, 9440, 6, 1, 1.28008761717172, 1.28048035128169, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9440, 9450, 9, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9450, 9470, 11, 1, 0.586940436611775, 0.58718196028189, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9470, 9480, 4, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9480, 9540, 15, 1, 0.250468199990562, 0.250588738844124, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9540, 9550, 1, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9550, 9560, 6, 1, 1.28008761717172, 1.28048035128169, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9560, 9570, 1, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9570, 9630, 32, 1, -0.544461674879326, -0.54485548485637, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9630, 9640, 4, 1, 1.79091324093771, 1.79136645282212, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9640, 9650, 3, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9650, 9680, 7, 1, 1.09776606037777, 1.09812855422888, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9680, 9690, 6, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9690, 9730, 15, 1, 0.250468199990562, 0.250588738844124, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9730, 9740, 3, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9740, 9790, 24, 1, -0.245968686323329, -0.246120416836607, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9790, 9800, 3, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9800, 9810, 5, 1, 1.50323116848593, 1.50365414194032, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9810, 9820, 2, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9820, 9830, 8, 1, 0.943615380550507, 0.943947633228261, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9830, 9840, 3, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9840, 9850, 8, 1, 0.943615380550507, 0.943947633228261, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9850, 9860, 4, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9860, 9870, 6, 1, 1.28008761717172, 1.28048035128169, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9870, 9890, 9, 1, 0.810083987925985, 0.810385998515822, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9890, 9900, 12, 1, 0.49163025680745, 0.491841535645649, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9900, 9910, 2, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9910, 9920, 15, 4, 1.87792461792734, 1.8797694391925, 1, 
1, 2, dis_atropellamientos/distance_to_2, 9920, 9930, 1, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9930, 9940, 14, 2, 1.09776606037777, 1.09849131116978, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9940, 9950, 2, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9950, 9960, 11, 1, 0.586940436611775, 0.58718196028189, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9960, 9970, 3, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 9970, 10000, 17, 1, 0.116936807366039, 0.116996848321885, 0, 
1, 2, dis_atropellamientos/distance_to_2, 10000, 10010, 2, 0, 0, 0, 0, 
1, 2, dis_atropellamientos/distance_to_2, 10010, 10130, 24, 0, 0, 0, 0, 
1, 2, dis_cambiousosuelo/distance_to_2, 0, 30, 9875, 1405, 1.09303232372757, 2.2411265703496, 1, 
1, 2, dis_cambiousosuelo/distance_to_2, 30, 50, 2803, 145, -0.0190699672467957, -0.0207193073364057, 0, 
1, 2, dis_cambiousosuelo/distance_to_2, 50, 60, 2647, 99, -0.358418636951643, -0.383250500290971, 1, 
1, 2, dis_cambiousosuelo/distance_to_2, 60, 70, 2054, 61, -0.596996926433663, -0.62541489311718, 1, 
1, 2, dis_cambiousosuelo/distance_to_2, 70, 90, 2097, 40, -1.0505989059332, -1.09281994923475, 1, 
1, 2, dis_cambiousosuelo/distance_to_2, 90, 190, 6877, 81, -1.54011479851356, -1.72508504016274, 1, 
1, 2, dis_cambiousosuelo/distance_to_2, 190, 200, 236, 1, -2.57005998453834, -2.57664670462697, 1, 
1, 2, dis_cambiousosuelo/distance_to_2, 200, 900, 8324, 7, -4.19062121320755, -4.47644673175616, 1, 
1, 2, dis_conflictosbio/distance_to_2, 0, 10, 5, 1, 1.50323116848593, 1.50365414194032, 0, 
1, 2, dis_conflictosbio/distance_to_2, 10, 30, 23, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 30, 50, 29, 2, 0.286835844161437, 0.287107298942091, 0, 
1, 2, dis_conflictosbio/distance_to_2, 50, 70, 88, 4, -0.154996908117602, -0.155362433989467, 0, 
1, 2, dis_conflictosbio/distance_to_2, 70, 90, 60, 2, -0.477770300380653, -0.478437343769182, 0, 
1, 2, dis_conflictosbio/distance_to_2, 90, 100, 62, 6, 0.655933308098726, 0.657506676941015, 0, 
1, 2, dis_conflictosbio/distance_to_2, 100, 110, 60, 2, -0.477770300380653, -0.478437343769182, 0, 
1, 2, dis_conflictosbio/distance_to_2, 110, 130, 135, 7, -0.0165945852584833, -0.0166585235914518, 0, 
1, 2, dis_conflictosbio/distance_to_2, 130, 150, 150, 4, -0.707786730982625, -0.71003338244334, 0, 
1, 2, dis_conflictosbio/distance_to_2, 150, 160, 60, 3, -0.0549134495606199, -0.0550056910280964, 0, 
1, 2, dis_conflictosbio/distance_to_2, 160, 190, 284, 18, 0.196400978720286, 0.198162036458753, 0, 
1, 2, dis_conflictosbio/distance_to_2, 190, 200, 56, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 200, 210, 76, 5, 0.236283564998606, 0.23685712798392, 0, 
1, 2, dis_conflictosbio/distance_to_2, 210, 220, 191, 10, -0.00638640866595947, -0.0064214385045168, 0, 
1, 2, dis_conflictosbio/distance_to_2, 220, 230, 57, 5, 0.547719723458494, 0.548868826028041, 0, 
1, 2, dis_conflictosbio/distance_to_2, 230, 240, 78, 4, -0.0282452024784585, -0.0283076521243323, 0, 
1, 2, dis_conflictosbio/distance_to_2, 240, 250, 152, 10, 0.236283564998606, 0.237433495420236, 0, 
1, 2, dis_conflictosbio/distance_to_2, 250, 260, 128, 7, 0.0396451330643928, 0.0397936410515908, 0, 
1, 2, dis_conflictosbio/distance_to_2, 260, 270, 78, 6, 0.40461887981782, 0.405707547045045, 0, 
1, 2, dis_conflictosbio/distance_to_2, 270, 280, 145, 8, 0.0489861454575316, 0.0491949960800424, 0, 
1, 2, dis_conflictosbio/distance_to_2, 280, 290, 109, 11, 0.702453323733619, 0.705485345243944, 1, 
1, 2, dis_conflictosbio/distance_to_2, 290, 300, 219, 16, 0.348908272803814, 0.351490057592834, 0, 
1, 2, dis_conflictosbio/distance_to_2, 300, 490, 3374, 199, 0.119767443003521, 0.13337070658289, 0, 
1, 2, dis_conflictosbio/distance_to_2, 490, 510, 410, 16, -0.314236657452332, -0.317482412762876, 0, 
1, 2, dis_conflictosbio/distance_to_2, 510, 540, 585, 29, -0.0639469346582877, -0.0650055273684794, 0, 
1, 2, dis_conflictosbio/distance_to_2, 540, 550, 260, 8, -0.560462016225767, -0.563750789266525, 0, 
1, 2, dis_conflictosbio/distance_to_2, 550, 560, 81, 5, 0.16823010175359, 0.168652151882749, 0, 
1, 2, dis_conflictosbio/distance_to_2, 560, 630, 1331, 68, -0.0322118875685638, -0.0334696340530096, 0, 
1, 2, dis_conflictosbio/distance_to_2, 630, 650, 304, 11, -0.392751806612876, -0.395650729993937, 0, 
1, 2, dis_conflictosbio/distance_to_2, 650, 670, 375, 11, -0.609733065232549, -0.614800226320036, 1, 
1, 2, dis_conflictosbio/distance_to_2, 670, 680, 135, 3, -0.89466410431244, -0.897030486756076, 0, 
1, 2, dis_conflictosbio/distance_to_2, 680, 700, 470, 15, -0.52272168824292, -0.528384168817158, 1, 
1, 2, dis_conflictosbio/distance_to_2, 700, 710, 144, 3, -0.960622072104238, -0.963261699331357, 0, 
1, 2, dis_conflictosbio/distance_to_2, 710, 720, 166, 5, -0.582440922944542, -0.584598109881172, 0, 
1, 2, dis_conflictosbio/distance_to_2, 720, 730, 201, 2, -1.71063211455873, -1.71557895989961, 1, 
1, 2, dis_conflictosbio/distance_to_2, 730, 740, 160, 5, -0.544461674879326, -0.546436579642648, 0, 
1, 2, dis_conflictosbio/distance_to_2, 740, 750, 184, 3, -1.2103592129919, -1.21421416562002, 1, 
1, 2, dis_conflictosbio/distance_to_2, 750, 770, 279, 10, -0.402600757001973, -0.405314713219681, 0, 
1, 2, dis_conflictosbio/distance_to_2, 770, 780, 135, 4, -0.59937743247544, -0.601168648304109, 0, 
1, 2, dis_conflictosbio/distance_to_2, 780, 790, 170, 3, -1.12985599414282, -1.13328541484964, 0, 
1, 2, dis_conflictosbio/distance_to_2, 790, 800, 62, 2, -0.511671852056335, -0.512399473969795, 0, 
1, 2, dis_conflictosbio/distance_to_2, 800, 810, 186, 3, -1.22134833456749, -1.22526409225462, 1, 
1, 2, dis_conflictosbio/distance_to_2, 810, 820, 156, 7, -0.168510627284325, -0.16921217551274, 0, 
1, 2, dis_conflictosbio/distance_to_2, 820, 860, 505, 19, -0.352244115128233, -0.356662023374362, 0, 
1, 2, dis_conflictosbio/distance_to_2, 860, 870, 208, 12, 0.0963175201633037, 0.0969204542489321, 0, 
1, 2, dis_conflictosbio/distance_to_2, 870, 880, 92, 9, 0.667909499145442, 0.670302799683199, 0, 
1, 2, dis_conflictosbio/distance_to_2, 880, 890, 151, 5, -0.484643179668416, -0.48634472345687, 0, 
1, 2, dis_conflictosbio/distance_to_2, 890, 900, 131, 7, 0.0151541130560971, 0.0152115781468542, 0, 
1, 2, dis_conflictosbio/distance_to_2, 900, 910, 135, 6, -0.178527405527797, -0.179167399625402, 0, 
1, 2, dis_conflictosbio/distance_to_2, 910, 920, 105, 8, 0.394256092782274, 0.395678646257297, 0, 
1, 2, dis_conflictosbio/distance_to_2, 920, 1480, 6687, 422, 0.191796976311664, 0.242467138034417, 1, 
1, 2, dis_conflictosbio/distance_to_2, 1480, 1490, 101, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1490, 1500, 151, 3, -1.00907445549018, -1.01192665806847, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1500, 1520, 194, 5, -0.742783573019721, -0.745791849706501, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1520, 1530, 131, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1530, 1540, 119, 6, -0.046102819878465, -0.046257273955, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1540, 1550, 106, 3, -0.646591169955705, -0.648077604532569, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1550, 1560, 98, 2, -0.98167548130207, -0.983494144662103, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1560, 1570, 143, 1, -2.06630152799544, -2.07006025209858, 1, 
1, 2, dis_conflictosbio/distance_to_2, 1570, 1580, 85, 3, -0.418581428990323, -0.419431142959893, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1580, 1590, 155, 4, -0.741459946089213, -0.743858455532635, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1590, 1600, 86, 3, -0.430702789522668, -0.43158281432988, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1600, 1610, 116, 2, -1.15352573822873, -1.15589036902627, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1610, 1620, 119, 6, -0.046102819878465, -0.046257273955, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1620, 1630, 127, 4, -0.536364464646706, -0.537912866257409, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1630, 1650, 221, 9, -0.269836167729972, -0.271360689159483, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1650, 1660, 92, 2, -0.917136960164499, -0.91877370059871, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1660, 1670, 90, 1, -1.59911084012632, -1.6012614809908, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1670, 1680, 110, 4, -0.387619203386356, -0.388651820462194, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1680, 1690, 100, 8, 0.447178494236616, 0.448752657045, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1690, 1700, 74, 2, -0.693993408850289, -0.695084578998485, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1700, 1710, 123, 5, -0.271721182425744, -0.272572747412494, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1710, 1720, 63, 5, 0.438520431493502, 0.439487820503689, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1720, 1730, 104, 5, -0.0961564080946689, -0.0964316129313844, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1730, 1740, 100, 4, -0.288528300742125, -0.289257639375703, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1740, 1750, 65, 4, 0.1649460265524, 0.165277438726715, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1750, 1760, 87, 7, 0.453409043987252, 0.454800974883226, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1760, 1770, 93, 3, -0.511671852056335, -0.512764078455855, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1770, 1840, 622, 24, -0.326011393996865, -0.3311210363193, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1840, 1850, 75, 2, -0.707786730982625, -0.708908202783779, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1850, 1860, 95, 7, 0.358098864182927, 0.359248297351129, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1860, 1870, 72, 3, -0.245968686323329, -0.246424442986714, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1870, 1900, 253, 14, 0.0521193072895685, 0.0525088102922291, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1900, 1910, 81, 7, 0.531370585456964, 0.532944351065685, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1910, 1920, 89, 3, -0.466209477979577, -0.467180440812588, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1920, 1930, 75, 4, 0.0131400136843958, 0.01316846899745, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1930, 1950, 164, 6, -0.381310034193091, -0.382830670913013, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1950, 1960, 48, 1, -0.960622072104238, -0.961500216887178, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1960, 1970, 95, 7, 0.358098864182927, 0.359248297351129, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1970, 1980, 75, 3, -0.288528300742125, -0.289074956855631, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1980, 1990, 82, 4, -0.0808889359638806, -0.0810726050777496, 0, 
1, 2, dis_conflictosbio/distance_to_2, 1990, 2000, 62, 5, 0.455912174205371, 0.45690985110192, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2000, 2010, 98, 4, -0.267474891544293, -0.268143585525194, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2010, 2020, 66, 4, 0.14868550568062, 0.148986626298703, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2020, 2030, 95, 4, -0.235039615791139, -0.235617349688294, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2030, 2040, 57, 2, -0.424660475066705, -0.425236657548076, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2040, 2090, 373, 16, -0.215621529934037, -0.217735734746916, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2090, 2100, 76, 4, -0.000846228290344083, -0.000848073712085127, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2100, 2110, 64, 4, 0.18147532850361, 0.181837031316606, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2110, 2130, 150, 5, -0.477770300380653, -0.479441475339672, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2130, 2140, 61, 3, -0.072305192272489, -0.0724277216263277, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2140, 2150, 65, 5, 0.40461887981782, 0.405525690303076, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2150, 2160, 77, 4, -0.0146395504226799, -0.0146716974973783, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2160, 2170, 51, 7, 1.05124604474287, 1.05372848828781, 1, 
1, 2, dis_conflictosbio/distance_to_2, 2170, 2180, 86, 3, -0.430702789522668, -0.43158281432988, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2180, 2190, 62, 4, 0.215376880179292, 0.215799161517218, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2190, 2200, 60, 6, 0.692300952269601, 0.693934892298195, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2200, 2210, 64, 4, 0.18147532850361, 0.181837031316606, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2210, 2230, 118, 4, -0.460378557668784, -0.461653863739867, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2230, 2260, 188, 9, -0.100635698898715, -0.101156524819904, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2260, 2280, 127, 5, -0.305057602693336, -0.30603054899965, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2280, 2290, 47, 4, 0.514619775032149, 0.515496278371314, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2290, 2300, 61, 1, -1.20481903261628, -1.20609087223025, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2300, 2310, 50, 6, 0.897095364915614, 0.899032105854924, 1, 
1, 2, dis_conflictosbio/distance_to_2, 2310, 2320, 51, 3, 0.116936807366039, 0.117117115602717, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2320, 2330, 55, 4, 0.343994258001385, 0.344628535281898, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2330, 2340, 48, 2, -0.245968686323329, -0.246272335606956, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2340, 2360, 100, 7, 0.302836185507878, 0.3038340277288, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2360, 2390, 141, 8, 0.0786179430639027, 0.0789482302814807, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2390, 2400, 39, 5, 0.97260291742376, 0.974296962636443, 1, 
1, 2, dis_conflictosbio/distance_to_2, 2400, 2410, 54, 4, 0.363796885297565, 0.364461444044308, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2410, 2420, 38, 4, 0.74945936610955, 0.750608303649973, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2420, 2440, 87, 6, 0.286835844161437, 0.287651763451521, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2440, 2450, 44, 2, -0.154996908117602, -0.155179455372623, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2450, 2460, 45, 4, 0.562247824021403, 0.563184874708613, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2460, 2470, 42, 3, 0.324576172144284, 0.325028955822014, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2470, 2480, 35, 2, 0.0861651486992856, 0.0862550273990628, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2480, 2490, 53, 5, 0.62776243113203, 0.629032657732733, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2490, 2500, 39, 1, -0.748060630120565, -0.74866630771141, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2500, 2510, 40, 5, 0.943615380550507, 0.94527915896133, 1, 
1, 2, dis_conflictosbio/distance_to_2, 2510, 2520, 36, 3, 0.49163025680745, 0.492264649541917, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2520, 2530, 35, 1, -0.636834995010341, -0.637319599896879, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2530, 2540, 52, 4, 0.40461887981782, 0.405343998746263, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2540, 2550, 31, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2550, 2560, 37, 1, -0.693993408850289, -0.694538548256656, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2560, 2570, 41, 5, 0.915444503583811, 0.917078014276666, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2570, 2580, 45, 1, -0.89466410431244, -0.895451418449058, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2580, 2600, 74, 1, -1.40093391154257, -1.40259960104423, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2600, 2610, 48, 1, -0.960622072104238, -0.961500216887178, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2610, 2620, 42, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2620, 2650, 120, 1, -1.88959796350571, -1.89265852254034, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2650, 2660, 42, 4, 0.638233730999325, 0.639261595835442, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2660, 2670, 40, 2, -0.0549134495606199, -0.0549749094509585, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2670, 2680, 42, 5, 0.888045529395696, 0.889648771454421, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2680, 2700, 85, 8, 0.625161649431973, 0.627190502376868, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2700, 2710, 44, 2, -0.154996908117602, -0.155179455372623, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2710, 2720, 26, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2720, 2730, 37, 2, 0.0273246486763521, 0.0273539946884596, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2730, 2740, 40, 3, 0.377219905629706, 0.377733229324405, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2740, 2750, 45, 1, -0.89466410431244, -0.895451418449058, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2750, 2760, 26, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2760, 2770, 32, 1, -0.544461674879326, -0.54485548485637, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2770, 2780, 40, 3, 0.377219905629706, 0.377733229324405, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2780, 2790, 32, 1, -0.544461674879326, -0.54485548485637, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2790, 2800, 25, 1, -0.288528300742125, -0.288710287983746, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2800, 2810, 41, 3, 0.350551658547544, 0.351034712691896, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2810, 2820, 25, 1, -0.288528300742125, -0.288710287983746, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2820, 2830, 28, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2830, 2850, 54, 2, -0.368571008415661, -0.36905633824483, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2850, 2860, 19, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2860, 2870, 25, 1, -0.288528300742125, -0.288710287983746, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2870, 2890, 42, 2, -0.10620674394817, -0.106328745688081, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2890, 2900, 22, 2, 0.586940436611775, 0.5874236884916, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2900, 2910, 26, 1, -0.32935029526238, -0.32956254014784, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2910, 2920, 16, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2920, 2930, 32, 4, 0.943615380550507, 0.944945899666952, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2930, 2940, 23, 1, -0.201516923752495, -0.201638398452873, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2940, 2950, 17, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2950, 2960, 24, 1, -0.245968686323329, -0.246120416836607, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2960, 2970, 22, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2970, 2980, 24, 2, 0.49163025680745, 0.492052999807579, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2980, 2990, 19, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 2990, 3000, 19, 1, -0.000846228290344083, -0.000846688892431947, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3000, 3010, 18, 2, 0.810083987925985, 0.810688246582337, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3010, 3020, 21, 1, -0.10620674394817, -0.106267709768852, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3020, 3030, 15, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3030, 3060, 47, 1, -0.939115866883274, -0.939963733867408, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3060, 3070, 12, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3070, 3080, 17, 1, 0.116936807366039, 0.116996848321885, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3080, 3090, 9, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3090, 3110, 28, 1, -0.406311336398508, -0.406584099318361, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3110, 3120, 5, 0, 0, 0, 0, 
1, 2, dis_conflictosbio/distance_to_2, 3120, 3130, 9, 1, 0.810083987925985, 0.810385998515822, 0, 
